partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,ano,total_gols,resultado,pontos,media_gols_ano,z_score_total_gols
6648,15,Vasco,11.0,6.0,42.0,347.0,82.0,12.0,0.0,0.0,0.0,7.0,2019-08-17,19:00,Vasco,Flamengo,4-3-3,4-2-3-1,Flamengo,1,4,RJ,RJ,2019,5,Derrota,0,2.305263157894737,1.7301718740439462
6650,15,Gremio,14.0,3.0,68.0,634.0,89.0,13.0,0.0,0.0,0.0,3.0,2019-08-17,21:00,Gremio,Palmeiras,4-2-3-1,4-1-4-1,-,1,1,RS,SP,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6650,15,Palmeiras,15.0,7.0,32.0,304.0,79.0,14.0,0.0,0.0,1.0,2.0,2019-08-17,21:00,Gremio,Palmeiras,4-2-3-1,4-1-4-1,-,1,1,RS,SP,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6651,15,Fluminense,33.0,12.0,68.0,686.0,91.0,7.0,1.0,0.0,1.0,7.0,2019-08-18,16:00,Fluminense,CSA,4-1-4-1,4-2-2-2,CSA,0,1,RJ,AL,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6651,15,CSA,5.0,3.0,32.0,344.0,72.0,16.0,2.0,0.0,1.0,1.0,2019-08-18,16:00,Fluminense,CSA,4-1-4-1,4-2-2-2,CSA,0,1,RJ,AL,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6654,15,Cruzeiro,21.0,10.0,66.0,576.0,92.0,16.0,2.0,0.0,1.0,8.0,2019-08-18,16:00,Cruzeiro,Santos,4-3-3,3-4-3,Cruzeiro,2,0,MG,SP,2019,2,Vitória,3,2.305263157894737,-0.19599603260654083
6654,15,Santos,4.0,2.0,34.0,297.0,83.0,7.0,0.0,1.0,1.0,4.0,2019-08-18,16:00,Cruzeiro,Santos,4-3-3,3-4-3,Cruzeiro,2,0,MG,SP,2019,2,Derrota,0,2.305263157894737,-0.19599603260654083
6653,15,Goias,11.0,4.0,53.0,471.0,81.0,13.0,3.0,0.0,1.0,6.0,2019-08-18,16:01,Bahia,Goias,4-2-3-1,4-4-2,-,1,1,BA,GO,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6653,15,Bahia,14.0,3.0,47.0,436.0,81.0,7.0,2.0,1.0,1.0,6.0,2019-08-18,16:01,Bahia,Goias,4-2-3-1,4-4-2,-,1,1,BA,GO,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6652,15,Ceara,10.0,5.0,41.0,316.0,72.0,16.0,2.0,0.0,0.0,11.0,2019-08-18,16:02,Sao Paulo,Ceara,4-1-4-1,4-2-3-1,Sao Paulo,1,0,SP,CE,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6652,15,Sao Paulo,12.0,6.0,59.0,463.0,82.0,12.0,3.0,0.0,4.0,5.0,2019-08-18,16:02,Sao Paulo,Ceara,4-1-4-1,4-2-3-1,Sao Paulo,1,0,SP,CE,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6655,15,Avai,5.0,0.0,59.0,449.0,77.0,15.0,0.0,0.0,2.0,3.0,2019-08-18,19:00,Chapecoense,Avai,4-2-3-1,4-3-3,Chapecoense,1,0,SC,SC,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6655,15,Chapecoense,12.0,1.0,41.0,317.0,68.0,25.0,1.0,0.0,2.0,5.0,2019-08-18,19:00,Chapecoense,Avai,4-2-3-1,4-3-3,Chapecoense,1,0,SC,SC,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6635,13,Athletico-PR,13.5,5.0,50.0,444.5,82.5,16.0,,,,6.0,2019-08-21,11:58,Athletico-PR,Sao Paulo,4-2-3-1,4-2-3-1,Sao Paulo,0,1,PR,SP,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6635,13,Sao Paulo,13.0,4.0,50.0,470.5,83.0,16.0,,,,5.0,2019-08-21,11:58,Athletico-PR,Sao Paulo,4-2-3-1,4-2-3-1,Sao Paulo,0,1,PR,SP,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6656,16,Bahia,6.0,5.0,43.0,391.0,75.0,16.0,2.0,0.0,0.0,3.0,2019-08-24,11:00,Atletico-MG,Bahia,4-2-3-1,4-3-3,Bahia,0,1,MG,BA,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6656,16,Atletico-MG,21.0,7.0,57.0,501.0,82.0,17.0,0.0,0.0,1.0,6.0,2019-08-24,11:00,Atletico-MG,Bahia,4-2-3-1,4-3-3,Bahia,0,1,MG,BA,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6657,16,Gremio,13.5,4.0,50.0,535.0,86.5,13.0,,,,5.0,2019-08-24,17:00,Gremio,Athletico-PR,4-2-3-1,4-1-4-1,Gremio,2,1,RS,PR,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6657,16,Athletico-PR,13.5,5.0,50.0,444.5,82.5,16.0,,,,6.0,2019-08-24,17:00,Gremio,Athletico-PR,4-2-3-1,4-1-4-1,Gremio,2,1,RS,PR,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6658,16,Goias,7.0,4.0,26.0,203.0,68.0,9.0,2.0,1.0,0.0,5.0,2019-08-25,16:00,Goias,Internacional,4-4-2,4-3-3,Goias,2,1,GO,RS,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6658,16,Internacional,11.0,5.0,74.0,611.0,88.0,14.0,2.0,0.0,3.0,5.0,2019-08-25,16:00,Goias,Internacional,4-4-2,4-3-3,Goias,2,1,GO,RS,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6659,16,Vasco,18.0,7.0,52.0,473.0,85.0,19.0,4.0,0.0,0.0,2.0,2019-08-25,16:00,Vasco,Sao Paulo,4-1-4-1,4-1-4-1,Vasco,2,0,RJ,SP,2019,2,Vitória,3,2.305263157894737,-0.19599603260654083
6659,16,Sao Paulo,3.0,1.0,48.0,449.0,83.0,16.0,3.0,1.0,2.0,1.0,2019-08-25,16:00,Vasco,Sao Paulo,4-1-4-1,4-1-4-1,Vasco,2,0,RJ,SP,2019,2,Derrota,0,2.305263157894737,-0.19599603260654083
6660,16,Fortaleza,9.0,5.0,39.0,312.0,77.0,22.0,3.0,0.0,0.0,5.0,2019-08-25,16:00,Santos,Fortaleza,4-3-3,4-2-3-1,-,3,3,SP,CE,2019,6,Empate,1,2.305263157894737,2.3722278429274417
6660,16,Santos,17.0,10.0,61.0,486.0,86.0,14.0,3.0,0.0,1.0,3.0,2019-08-25,16:00,Santos,Fortaleza,4-3-3,4-2-3-1,-,3,3,SP,CE,2019,6,Empate,1,2.305263157894737,2.3722278429274417
6663,16,Cruzeiro,13.0,6.0,53.0,497.0,86.0,14.0,3.0,0.0,1.0,4.0,2019-08-25,19:00,CSA,Cruzeiro,4-1-2-1-2,4-2-3-1,-,1,1,AL,MG,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6663,16,CSA,18.0,3.0,47.0,441.0,86.0,17.0,3.0,0.0,3.0,6.0,2019-08-25,19:00,CSA,Cruzeiro,4-1-2-1-2,4-2-3-1,-,1,1,AL,MG,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6661,16,Flamengo,10.0,5.0,48.0,404.0,80.0,14.0,0.0,0.0,3.0,2.0,2019-08-25,19:01,Ceara,Flamengo,4-2-3-1,4-1-4-1,Flamengo,0,3,CE,RJ,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6661,16,Ceara,16.0,4.0,52.0,412.0,82.0,11.0,3.0,0.0,4.0,9.0,2019-08-25,19:01,Ceara,Flamengo,4-2-3-1,4-1-4-1,Flamengo,0,3,CE,RJ,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6662,16,Corinthians,8.0,4.0,52.0,420.0,78.0,15.0,1.0,1.0,2.0,2.0,2019-08-25,19:01,Avai,Corinthians,4-3-3,4-1-4-1,-,1,1,SC,SP,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6662,16,Avai,12.0,2.0,48.0,399.0,78.0,19.0,0.0,1.0,2.0,4.0,2019-08-25,19:01,Avai,Corinthians,4-3-3,4-1-4-1,-,1,1,SC,SP,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6664,16,Botafogo-RJ,15.0,2.0,61.0,450.0,84.0,13.0,2.0,0.0,0.0,5.0,2019-08-26,20:00,Botafogo-RJ,Chapecoense,4-2-3-1,4-2-3-1,-,0,0,RJ,SC,2019,0,Empate,1,2.305263157894737,-1.480107970373532
6664,16,Chapecoense,15.0,5.0,39.0,285.0,69.0,16.0,1.0,0.0,2.0,4.0,2019-08-26,20:00,Botafogo-RJ,Chapecoense,4-2-3-1,4-2-3-1,-,0,0,RJ,SC,2019,0,Empate,1,2.305263157894737,-1.480107970373532
6666,17,Gremio,7.0,3.0,45.0,426.0,79.0,9.0,1.0,0.0,0.0,5.0,2019-08-31,11:02,Sao Paulo,Gremio,4-2-3-1,4-2-3-1,-,0,0,SP,RS,2019,0,Empate,1,2.305263157894737,-1.480107970373532
6666,17,Sao Paulo,19.0,4.0,55.0,496.0,81.0,10.0,0.0,1.0,0.0,5.0,2019-08-31,11:02,Sao Paulo,Gremio,4-2-3-1,4-2-3-1,-,0,0,SP,RS,2019,0,Empate,1,2.305263157894737,-1.480107970373532
6667,17,CSA,8.0,2.0,33.0,285.0,69.0,17.0,1.0,0.0,3.0,2.0,2019-08-31,17:01,Bahia,CSA,4-2-3-1,4-4-2,Bahia,1,0,BA,AL,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6667,17,Bahia,15.0,7.0,67.0,538.0,84.0,15.0,1.0,0.0,0.0,8.0,2019-08-31,17:01,Bahia,CSA,4-2-3-1,4-4-2,Bahia,1,0,BA,AL,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6669,17,Athletico-PR,11.0,4.0,69.0,534.0,82.0,14.0,1.0,0.0,0.0,10.0,2019-08-31,19:01,Athletico-PR,Ceara,4-2-3-1,4-2-3-1,Athletico-PR,1,0,PR,CE,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6669,17,Ceara,9.0,5.0,31.0,247.0,61.0,15.0,3.0,0.0,2.0,4.0,2019-08-31,19:01,Athletico-PR,Ceara,4-2-3-1,4-2-3-1,Athletico-PR,1,0,PR,CE,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6668,17,Chapecoense,8.0,5.0,52.0,399.0,82.0,17.0,2.0,0.0,1.0,5.0,2019-08-31,19:02,Chapecoense,Santos,5-4-1,3-4-3,Santos,0,1,SC,SP,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6668,17,Santos,12.0,4.0,48.0,386.0,80.0,19.0,4.0,0.0,3.0,5.0,2019-08-31,19:02,Chapecoense,Santos,5-4-1,3-4-3,Santos,0,1,SC,SP,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6670,17,Internacional,16.0,9.0,49.0,485.0,83.0,10.0,4.0,0.0,0.0,8.0,2019-08-31,21:00,Internacional,Botafogo-RJ,4-1-4-1,4-1-4-1,Internacional,3,2,RS,RJ,2019,5,Vitória,3,2.305263157894737,1.7301718740439462
6670,17,Botafogo-RJ,17.0,7.0,51.0,496.0,85.0,6.0,4.0,0.0,1.0,1.0,2019-08-31,21:00,Internacional,Botafogo-RJ,4-1-4-1,4-1-4-1,Internacional,3,2,RS,RJ,2019,5,Derrota,0,2.305263157894737,1.7301718740439462
6671,17,Flamengo,12.0,4.0,66.0,658.0,90.0,15.0,2.0,0.0,0.0,1.0,2019-09-01,16:00,Flamengo,Palmeiras,4-2-3-1,4-1-4-1,Flamengo,3,0,RJ,SP,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6671,17,Palmeiras,2.0,0.0,34.0,341.0,79.0,16.0,2.0,1.0,3.0,1.0,2019-09-01,16:00,Flamengo,Palmeiras,4-2-3-1,4-1-4-1,Flamengo,3,0,RJ,SP,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6672,17,Goias,7.0,2.0,48.0,365.0,81.0,14.0,1.0,1.0,4.0,3.0,2019-09-01,16:02,Fortaleza,Goias,4-2-3-1,4-4-1-1,Fortaleza,2,0,CE,GO,2019,2,Derrota,0,2.305263157894737,-0.19599603260654083
6672,17,Fortaleza,11.0,3.0,52.0,389.0,82.0,21.0,3.0,0.0,0.0,5.0,2019-09-01,16:02,Fortaleza,Goias,4-2-3-1,4-4-1-1,Fortaleza,2,0,CE,GO,2019,2,Vitória,3,2.305263157894737,-0.19599603260654083
6673,17,Vasco,12.0,2.0,43.0,364.0,83.0,15.0,4.0,0.0,1.0,11.0,2019-09-01,19:00,Cruzeiro,Vasco,4-2-3-1,4-1-4-1,Cruzeiro,1,0,MG,RJ,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6673,17,Cruzeiro,11.0,3.0,57.0,501.0,89.0,14.0,3.0,0.0,2.0,3.0,2019-09-01,19:00,Cruzeiro,Vasco,4-2-3-1,4-1-4-1,Cruzeiro,1,0,MG,RJ,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6674,17,Atletico-MG,11.0,5.0,55.0,607.0,86.0,14.0,1.0,0.0,1.0,4.0,2019-09-01,19:01,Corinthians,Atletico-MG,4-1-4-1,4-1-4-1,Corinthians,1,0,SP,MG,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6674,17,Corinthians,14.0,5.0,45.0,484.0,86.0,9.0,0.0,0.0,0.0,10.0,2019-09-01,19:01,Corinthians,Atletico-MG,4-1-4-1,4-1-4-1,Corinthians,1,0,SP,MG,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6675,17,Avai,7.0,2.0,39.0,344.0,78.0,15.0,1.0,0.0,0.0,2.0,2019-09-02,20:00,Fluminense,Avai,4-1-4-1,4-1-4-1,Avai,0,1,RJ,SC,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6675,17,Fluminense,26.0,10.0,61.0,509.0,88.0,14.0,3.0,0.0,0.0,12.0,2019-09-02,20:00,Fluminense,Avai,4-1-4-1,4-1-4-1,Avai,0,1,RJ,SC,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6677,18,Ceara,12.0,6.0,39.0,320.0,81.0,10.0,1.0,0.0,2.0,8.0,2019-09-07,11:01,Corinthians,Ceara,4-1-4-1,4-2-3-1,-,2,2,SP,CE,2019,4,Empate,1,2.305263157894737,1.0881159051604505
6677,18,Corinthians,13.0,2.0,61.0,508.0,86.0,9.0,1.0,0.0,2.0,5.0,2019-09-07,11:01,Corinthians,Ceara,4-1-4-1,4-2-3-1,-,2,2,SP,CE,2019,4,Empate,1,2.305263157894737,1.0881159051604505
6676,18,Vasco,21.0,4.0,57.0,453.0,82.0,15.0,3.0,0.0,2.0,4.0,2019-09-07,11:02,Vasco,Bahia,4-2-3-1,4-3-3,Bahia,0,2,RJ,BA,2019,2,Derrota,0,2.305263157894737,-0.19599603260654083
6676,18,Bahia,9.0,3.0,43.0,354.0,71.0,19.0,1.0,0.0,1.0,3.0,2019-09-07,11:02,Vasco,Bahia,4-2-3-1,4-3-3,Bahia,0,2,RJ,BA,2019,2,Vitória,3,2.305263157894737,-0.19599603260654083
6678,18,Avai,8.0,2.0,41.0,378.0,81.0,15.0,1.0,1.0,1.0,4.0,2019-09-07,17:01,Avai,Flamengo,4-5-1,4-2-3-1,Flamengo,0,3,SC,RJ,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6678,18,Flamengo,9.0,5.0,59.0,540.0,86.0,9.0,2.0,0.0,1.0,8.0,2019-09-07,17:01,Avai,Flamengo,4-5-1,4-2-3-1,Flamengo,0,3,SC,RJ,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6679,18,Fluminense,9.0,4.0,54.0,472.0,86.0,15.0,2.0,0.0,4.0,4.0,2019-09-07,17:01,Fortaleza,Fluminense,4-3-3,4-1-4-1,Fluminense,0,1,CE,RJ,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6679,18,Fortaleza,18.0,8.0,46.0,413.0,86.0,13.0,1.0,0.0,2.0,5.0,2019-09-07,17:01,Fortaleza,Fluminense,4-3-3,4-1-4-1,Fluminense,0,1,CE,RJ,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6680,18,Sao Paulo,9.0,4.0,49.0,442.0,77.0,16.0,5.0,0.0,1.0,2.0,2019-09-07,19:00,Internacional,Sao Paulo,4-2-3-1,4-2-3-1,Internacional,1,0,RS,SP,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6680,18,Internacional,13.0,4.0,51.0,445.0,81.0,14.0,1.0,0.0,3.0,9.0,2019-09-07,19:00,Internacional,Sao Paulo,4-2-3-1,4-2-3-1,Internacional,1,0,RS,SP,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6681,18,Goias,9.0,2.0,34.0,276.0,74.0,11.0,5.0,0.0,1.0,3.0,2019-09-07,21:00,Goias,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,1,2,GO,SP,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6681,18,Palmeiras,18.0,9.0,66.0,516.0,83.0,21.0,0.0,1.0,2.0,7.0,2019-09-07,21:00,Goias,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,1,2,GO,SP,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6682,18,Gremio,12.0,4.0,48.0,533.0,91.0,10.0,1.0,0.0,0.0,2.0,2019-09-08,11:00,Cruzeiro,Gremio,4-2-3-1,4-2-3-1,Gremio,1,4,MG,RS,2019,5,Vitória,3,2.305263157894737,1.7301718740439462
6682,18,Cruzeiro,19.0,8.0,52.0,571.0,91.0,11.0,2.0,0.0,0.0,7.0,2019-09-08,11:00,Cruzeiro,Gremio,4-2-3-1,4-2-3-1,Gremio,1,4,MG,RS,2019,5,Derrota,0,2.305263157894737,1.7301718740439462
6683,18,Santos,22.0,11.0,62.0,437.0,77.0,8.0,3.0,0.0,1.0,11.0,2019-09-08,16:00,Santos,Athletico-PR,3-4-3,4-2-3-1,-,1,1,SP,PR,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6683,18,Athletico-PR,9.0,4.0,38.0,289.0,68.0,15.0,6.0,0.0,1.0,3.0,2019-09-08,16:00,Santos,Athletico-PR,3-4-3,4-2-3-1,-,1,1,SP,PR,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6684,18,Botafogo-RJ,11.0,6.0,47.0,435.0,84.0,14.0,4.0,0.0,2.0,2.0,2019-09-08,16:00,Botafogo-RJ,Atletico-MG,4-1-4-1,4-1-4-1,Botafogo-RJ,2,1,RJ,MG,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6684,18,Atletico-MG,18.0,6.0,53.0,482.0,88.0,14.0,2.0,1.0,4.0,8.0,2019-09-08,16:00,Botafogo-RJ,Atletico-MG,4-1-4-1,4-1-4-1,Botafogo-RJ,2,1,RJ,MG,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6685,18,Chapecoense,15.0,3.0,52.0,320.0,72.0,14.0,1.0,2.0,0.0,7.0,2019-09-08,19:00,CSA,Chapecoense,4-1-2-1-2,4-2-3-1,CSA,2,0,AL,SC,2019,2,Derrota,0,2.305263157894737,-0.19599603260654083
6685,18,CSA,10.0,4.0,48.0,312.0,76.0,22.0,3.0,0.0,3.0,3.0,2019-09-08,19:00,CSA,Chapecoense,4-1-2-1-2,4-2-3-1,CSA,2,0,AL,SC,2019,2,Vitória,3,2.305263157894737,-0.19599603260654083
6665,16,Fluminense,12.0,1.0,54.0,463.0,87.0,11.0,2.0,0.0,2.0,7.0,2019-09-10,21:00,Palmeiras,Fluminense,4-2-3-1,4-1-4-1,Palmeiras,3,0,SP,RJ,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6665,16,Palmeiras,15.0,8.0,46.0,406.0,83.0,12.0,0.0,0.0,0.0,3.0,2019-09-10,21:00,Palmeiras,Fluminense,4-2-3-1,4-1-4-1,Palmeiras,3,0,SP,RJ,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6686,19,Santos,6.0,0.0,48.0,349.0,74.0,24.0,5.0,0.0,3.0,1.0,2019-09-14,17:01,Flamengo,Santos,4-2-3-1,4-3-3,Flamengo,1,0,RJ,SP,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6686,19,Flamengo,12.0,2.0,52.0,379.0,70.0,20.0,2.0,0.0,1.0,3.0,2019-09-14,17:01,Flamengo,Santos,4-2-3-1,4-3-3,Flamengo,1,0,RJ,SP,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6687,19,Chapecoense,19.0,7.0,56.0,400.0,81.0,14.0,2.0,0.0,0.0,7.0,2019-09-14,19:00,Chapecoense,Vasco,4-1-4-1,4-2-3-1,Vasco,1,2,SC,RJ,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6687,19,Vasco,15.0,8.0,44.0,334.0,77.0,22.0,5.0,0.0,1.0,5.0,2019-09-14,19:00,Chapecoense,Vasco,4-1-4-1,4-2-3-1,Vasco,1,2,SC,RJ,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6688,19,Cruzeiro,7.0,3.0,42.0,351.0,77.0,19.0,3.0,0.0,0.0,4.0,2019-09-14,19:00,Palmeiras,Cruzeiro,4-2-3-1,4-2-3-1,Palmeiras,1,0,SP,MG,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6688,19,Palmeiras,13.0,3.0,58.0,461.0,86.0,20.0,2.0,0.0,1.0,4.0,2019-09-14,19:00,Palmeiras,Cruzeiro,4-2-3-1,4-2-3-1,Palmeiras,1,0,SP,MG,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6689,19,Botafogo-RJ,3.0,0.0,61.0,570.0,87.0,5.0,1.0,0.0,0.0,0.0,2019-09-14,21:00,Ceara,Botafogo-RJ,4-2-3-1,4-1-4-1,-,0,0,CE,RJ,2019,0,Empate,1,2.305263157894737,-1.480107970373532
6689,19,Ceara,23.0,6.0,39.0,347.0,78.0,11.0,1.0,0.0,5.0,18.0,2019-09-14,21:00,Ceara,Botafogo-RJ,4-2-3-1,4-1-4-1,-,0,0,CE,RJ,2019,0,Empate,1,2.305263157894737,-1.480107970373532
6691,19,Atletico-MG,25.0,11.0,61.0,659.0,88.0,6.0,0.0,0.0,0.0,10.0,2019-09-15,11:02,Atletico-MG,Internacional,4-1-4-1,4-2-3-1,Internacional,1,3,MG,RS,2019,4,Derrota,0,2.305263157894737,1.0881159051604505
6691,19,Internacional,15.0,9.0,39.0,435.0,83.0,14.0,1.0,0.0,1.0,0.0,2019-09-15,11:02,Atletico-MG,Internacional,4-1-4-1,4-2-3-1,Internacional,1,3,MG,RS,2019,4,Vitória,3,2.305263157894737,1.0881159051604505
6690,19,Athletico-PR,13.5,5.0,50.0,444.5,82.5,16.0,,,,6.0,2019-09-15,11:21,Athletico-PR,Avai,4-1-4-1,4-1-4-1,Avai,0,1,PR,SC,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6690,19,Avai,12.0,3.0,50.0,377.5,78.0,15.0,,,,4.0,2019-09-15,11:21,Athletico-PR,Avai,4-1-4-1,4-1-4-1,Avai,0,1,PR,SC,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6693,19,Gremio,22.0,10.0,64.0,628.0,88.0,10.0,0.0,0.0,1.0,15.0,2019-09-15,16:00,Gremio,Goias,4-2-3-1,4-3-3,Gremio,3,0,RS,GO,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6693,19,Goias,12.0,4.0,36.0,365.0,84.0,10.0,1.0,0.0,0.0,4.0,2019-09-15,16:00,Gremio,Goias,4-2-3-1,4-3-3,Gremio,3,0,RS,GO,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6694,19,Fluminense,12.0,2.0,49.0,429.0,84.0,19.0,4.0,0.0,2.0,3.0,2019-09-15,16:00,Fluminense,Corinthians,4-2-3-1,4-1-4-1,Fluminense,1,0,RJ,SP,2019,1,Vitória,3,2.305263157894737,-0.8380520014900364
6694,19,Corinthians,13.0,3.0,51.0,439.0,88.0,12.0,1.0,0.0,1.0,6.0,2019-09-15,16:00,Fluminense,Corinthians,4-2-3-1,4-1-4-1,Fluminense,1,0,RJ,SP,2019,1,Derrota,0,2.305263157894737,-0.8380520014900364
6692,19,Fortaleza,9.0,1.0,46.0,336.0,77.0,11.0,1.0,0.0,0.0,7.0,2019-09-15,16:02,Bahia,Fortaleza,4-2-3-1,4-2-3-1,-,1,1,BA,CE,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6692,19,Bahia,11.0,3.0,54.0,383.0,81.0,16.0,1.0,0.0,5.0,5.0,2019-09-15,16:02,Bahia,Fortaleza,4-2-3-1,4-2-3-1,-,1,1,BA,CE,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6695,19,CSA,7.0,2.0,28.0,206.0,57.0,16.0,3.0,0.0,1.0,3.0,2019-09-15,19:01,Sao Paulo,CSA,4-2-3-1,4-2-3-1,-,1,1,SP,AL,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6695,19,Sao Paulo,33.0,6.0,72.0,523.0,86.0,14.0,1.0,0.0,3.0,11.0,2019-09-15,19:01,Sao Paulo,CSA,4-2-3-1,4-2-3-1,-,1,1,SP,AL,2019,2,Empate,1,2.305263157894737,-0.19599603260654083
6696,20,Sao Paulo,17.0,7.0,46.0,383.0,76.0,23.0,1.0,0.0,2.0,11.0,2019-09-21,11:01,Botafogo-RJ,Sao Paulo,4-1-4-1,4-1-4-1,Sao Paulo,1,2,RJ,SP,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6696,20,Botafogo-RJ,14.0,5.0,54.0,442.0,82.0,14.0,3.0,0.0,2.0,1.0,2019-09-21,11:01,Botafogo-RJ,Sao Paulo,4-1-4-1,4-1-4-1,Sao Paulo,1,2,RJ,SP,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6697,20,Flamengo,13.0,5.0,59.0,487.0,85.0,14.0,2.0,0.0,0.0,4.0,2019-09-21,17:00,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,Flamengo,1,2,MG,RJ,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6697,20,Cruzeiro,9.0,3.0,41.0,351.0,80.0,9.0,2.0,0.0,3.0,1.0,2019-09-21,17:00,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,Flamengo,1,2,MG,RJ,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6698,20,Corinthians,15.0,3.0,49.0,396.0,83.0,12.0,2.0,0.0,2.0,4.0,2019-09-21,19:03,Corinthians,Bahia,4-1-4-1,4-1-4-1,Corinthians,2,1,SP,BA,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6698,20,Bahia,9.0,3.0,51.0,419.0,84.0,15.0,4.0,0.0,1.0,3.0,2019-09-21,19:03,Corinthians,Bahia,4-1-4-1,4-1-4-1,Corinthians,2,1,SP,BA,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
6699,20,Gremio,12.0,6.0,42.0,346.0,74.0,15.0,4.0,0.0,0.0,2.0,2019-09-21,21:00,Santos,Gremio,4-3-3,4-2-3-1,Gremio,0,3,SP,RS,2019,3,Vitória,3,2.305263157894737,0.44605993627695484
6699,20,Santos,18.0,5.0,58.0,468.0,82.0,13.0,1.0,0.0,0.0,9.0,2019-09-21,21:00,Santos,Gremio,4-3-3,4-2-3-1,Gremio,0,3,SP,RS,2019,3,Derrota,0,2.305263157894737,0.44605993627695484
